======================================================================
  MEV INSURANCE — ECONOMIC REPORT
  2026-05-12 11:44:28
======================================================================

──────────────────────────────────────────────────────────────────────
  EVOLUZIONE POOL (ogni 2 min)
──────────────────────────────────────────────────────────────────────
       Ora         MEVI Pool        ETH Pool
  03:44:38    60.07 USDC →   43.5441 MEVI  | att: NO
  03:45:04    54.04 USDC →   39.7995 MEVI  | att: NO
  03:45:29    80.45 USDC →   59.2261 MEVI  | att: NO
  03:45:53    57.62 USDC →   51.0230 MEVI  | att: NO
  03:46:19    53.31 USDC →   35.1940 MEVI  | att: NO
  03:46:44    62.88 USDC →   46.1052 MEVI  | att: NO
  03:47:10    60.30 USDC →   48.5141 MEVI  | att: SI  perdita: 4.1518  rimborso: NON ASSICURATO
  03:47:36    56.58 USDC →   46.9114 MEVI  | att: NO
  03:48:01    63.01 USDC →   54.6869 MEVI  | att: NO
  03:48:26    74.45 USDC →   65.7703 MEVI  | att: NO
  03:48:52    88.71 USDC →   55.7341 MEVI  | att: NO
  03:49:17    69.35 USDC →   50.1678 MEVI  | att: NO
  03:49:43    67.49 USDC →   47.9253 MEVI  | att: NO
  03:50:08    90.99 USDC →   72.9577 MEVI  | att: NO
  03:50:34    66.35 USDC →   58.5083 MEVI  | att: NO
  03:50:59    92.26 USDC →   86.2148 MEVI  | att: NO
  03:51:25    78.22 USDC →   52.8122 MEVI  | att: NO
  03:51:50    79.29 USDC →   58.9982 MEVI  | att: NO
  03:52:15    63.27 USDC →   48.9648 MEVI  | att: NO
  03:52:40    84.77 USDC →   69.4116 MEVI  | att: NO
  03:53:06    71.12 USDC →   61.3327 MEVI  | att: NO
  03:53:30    66.46 USDC →   44.0244 MEVI  | att: NO
  03:53:55    86.70 USDC →   73.2269 MEVI  | att: NO
  03:54:20    90.38 USDC →   79.3267 MEVI  | att: NO
  03:54:45    92.64 USDC →   90.9548 MEVI  | att: NO
  03:55:10    83.25 USDC →   71.3580 MEVI  | att: NO
  03:55:35    81.35 USDC →   68.6284 MEVI  | att: NO
  03:56:01    80.58 USDC →   55.6943 MEVI  | att: NO
  03:56:26    80.67 USDC →   41.7418 MEVI  | att: NO
  03:56:52    99.33 USDC →   82.8299 MEVI  | att: NO
  03:57:18    94.32 USDC →   78.2486 MEVI  | att: SI  perdita: 2.9308  rimborso: NON ASSICURATO
  03:57:43    99.40 USDC →   97.4624 MEVI  | att: NO
  03:58:08    68.58 USDC →   67.6521 MEVI  | att: NO
  03:58:33    91.19 USDC →   62.2403 MEVI  | att: NO
  03:58:59    80.22 USDC →   65.7340 MEVI  | att: NO
  03:59:24    99.56 USDC →   89.4830 MEVI  | att: NO
  03:59:51    62.19 USDC →   53.0893 MEVI  | att: NO
  04:00:17    89.12 USDC →   85.3687 MEVI  | att: NO
  04:00:42    74.19 USDC →   73.1053 MEVI  | att: NO
  04:01:08    75.74 USDC →   54.1004 MEVI  | att: NO
  04:01:33    83.05 USDC →   64.8728 MEVI  | att: SI  perdita: 2.3558  rimborso: NON ASSICURATO
  04:01:59    75.10 USDC →   65.3578 MEVI  | att: NO
  04:02:24    90.51 USDC →   80.3905 MEVI  | att: NO
  04:02:50    58.80 USDC →   54.2352 MEVI  | att: NO
  04:03:15    80.99 USDC →   76.2586 MEVI  | att: NO
  04:03:41    73.33 USDC →   50.2020 MEVI  | att: NO
  04:04:06    52.53 USDC →   47.5280 MEVI  | att: NO
  04:04:30    76.08 USDC →   68.2982 MEVI  | att: NO
  04:04:55    74.68 USDC →   67.3376 MEVI  | att: NO
  04:05:20    75.16 USDC →   74.0469 MEVI  | att: NO
  04:05:46    66.25 USDC →   44.9717 MEVI  | att: NO
  04:06:12    86.59 USDC →   61.3927 MEVI  | att: NO
  04:06:38    68.95 USDC →   55.3200 MEVI  | att: NO
  04:07:03    58.47 USDC →   37.1609 MEVI  | att: NO
  04:07:29    59.16 USDC →   53.1715 MEVI  | att: NO
  04:07:54    92.23 USDC →   82.9711 MEVI  | att: SI  perdita: 3.2399  rimborso: NON ASSICURATO
  04:08:20    82.36 USDC →   58.7074 MEVI  | att: NO
  04:08:45    53.00 USDC →   46.7426 MEVI  | att: SI  perdita: 1.8066  rimborso: NON ASSICURATO
  04:09:10    67.85 USDC →   61.0923 MEVI  | att: NO
  04:09:36    99.93 USDC →   91.1169 MEVI  | att: NO
  04:10:02    80.18 USDC →   73.0102 MEVI  | att: NO
  04:10:27    72.04 USDC →   71.0168 MEVI  | att: NO
  04:10:53    73.22 USDC →   53.4452 MEVI  | att: NO
  04:11:20    76.18 USDC →   63.9361 MEVI  | att: NO
  04:11:45    53.12 USDC →   43.5988 MEVI  | att: NO
  04:12:11    99.42 USDC →   88.2307 MEVI  | att: NO
  04:12:37    73.40 USDC →   68.5459 MEVI  | att: NO
  04:13:02    92.66 USDC →   85.8915 MEVI  | att: NO
  04:13:28    79.78 USDC →   53.1817 MEVI  | att: NO
  04:13:54    87.71 USDC →   65.7156 MEVI  | att: NO
  04:14:20    77.96 USDC →   58.7261 MEVI  | att: NO
  04:14:45    92.11 USDC →   71.9792 MEVI  | att: NO
  04:15:11    84.73 USDC →   76.6891 MEVI  | att: NO
  04:15:37    50.12 USDC →   49.6226 MEVI  | att: NO
  04:16:02    97.53 USDC →   62.7853 MEVI  | att: NO
  04:16:28    70.50 USDC →   52.8765 MEVI  | att: NO
  04:16:51    63.43 USDC →   57.7390 MEVI  | att: NO
  04:17:16    91.16 USDC →   82.7547 MEVI  | att: NO
  04:17:41    62.21 USDC →   60.0014 MEVI  | att: NO
  04:18:07    50.64 USDC →   35.1562 MEVI  | att: NO
  04:18:31    60.86 USDC →   47.5120 MEVI  | att: NO
  04:18:56    67.81 USDC →   61.0194 MEVI  | att: NO
  04:19:22    55.49 USDC →   52.6800 MEVI  | att: NO
  04:19:47    63.69 USDC →   59.9788 MEVI  | att: NO
  04:20:12    82.79 USDC →   83.7032 MEVI  | att: NO
  04:21:30    94.44 USDC →   68.9615 MEVI  | att: NO
  04:21:56    64.07 USDC →   49.2377 MEVI  | att: NO
  04:22:21    61.01 USDC →   54.5580 MEVI  | att: NO
  04:22:47    77.94 USDC →   69.1658 MEVI  | att: NO
  04:23:12    82.14 USDC →   75.8611 MEVI  | att: NO
  04:23:37    89.93 USDC →   88.3411 MEVI  | att: NO
  04:24:03    56.62 USDC →   40.4269 MEVI  | att: NO
  04:24:28    88.26 USDC →   65.9697 MEVI  | att: NO
  04:24:54    81.57 USDC →   67.5357 MEVI  | att: NO
  04:25:19    55.45 USDC →   53.5220 MEVI  | att: NO
  04:25:45    59.58 USDC →   58.8784 MEVI  | att: NO
  04:26:10    93.00 USDC →   91.3018 MEVI  | att: NO
  04:26:36    82.30 USDC →   57.6690 MEVI  | att: NO
  04:27:02    68.21 USDC →   48.6730 MEVI  | att: NO
  04:27:27    85.35 USDC →   65.8867 MEVI  | att: NO
  04:27:52    62.13 USDC →   46.8014 MEVI  | att: SI  perdita: 1.6681  rimborso: NON ASSICURATO
  04:28:17    99.29 USDC →   92.2837 MEVI  | att: SI  perdita: 3.6645  rimborso: NON ASSICURATO
  04:28:42    60.86 USDC →   60.1281 MEVI  | att: NO
  04:29:10    90.69 USDC →   64.4652 MEVI  | att: NO
  04:29:35    88.95 USDC →   47.2840 MEVI  | att: SI  perdita: 1.4098  rimborso: NON ASSICURATO
  04:29:59    85.83 USDC →   68.5854 MEVI  | att: NO
  04:30:25    68.24 USDC →   54.7809 MEVI  | att: NO
  04:30:48    56.55 USDC →   47.5895 MEVI  | att: NO
  04:31:14    51.42 USDC →   49.8610 MEVI  | att: NO
  04:31:39    91.54 USDC →   67.8402 MEVI  | att: NO
  04:32:05    94.96 USDC →   74.1157 MEVI  | att: NO
  04:32:30    56.86 USDC →   46.9529 MEVI  | att: NO
  04:32:56    61.67 USDC →   50.5028 MEVI  | att: NO
  04:33:21    84.39 USDC →   79.3283 MEVI  | att: NO
  04:33:47    86.30 USDC →   82.1134 MEVI  | att: NO
  04:34:13    84.37 USDC →   56.9247 MEVI  | att: SI  perdita: 1.9175  rimborso: NON ASSICURATO
  04:34:39    50.45 USDC →   36.7818 MEVI  | att: NO
  04:35:04    76.68 USDC →   62.6083 MEVI  | att: NO
  04:35:30    73.76 USDC →   62.0397 MEVI  | att: NO
  04:35:55    85.69 USDC →   79.7535 MEVI  | att: NO
  04:36:20    69.63 USDC →   68.6737 MEVI  | att: NO
  04:36:45    95.33 USDC →   68.5375 MEVI  | att: NO
  04:37:12    69.45 USDC →   49.2673 MEVI  | att: NO
  04:37:37    50.39 USDC →   40.3751 MEVI  | att: NO
  04:38:02    80.72 USDC →   61.6203 MEVI  | att: NO
  04:38:28    65.13 USDC →   56.9968 MEVI  | att: NO
  04:38:54    51.02 USDC →   47.9547 MEVI  | att: NO
  04:39:20    71.51 USDC →   50.3592 MEVI  | att: NO
  04:39:45    89.91 USDC →   65.8839 MEVI  | att: NO
  04:40:10    55.35 USDC →   41.0794 MEVI  | att: NO
  04:40:37    61.40 USDC →   51.1659 MEVI  | att: NO
  04:41:02    51.26 USDC →   43.8302 MEVI  | att: SI  perdita: 2.7132  rimborso: NON ASSICURATO
  04:41:28    52.39 USDC →   47.6225 MEVI  | att: NO
  04:41:53    96.22 USDC →   63.3084 MEVI  | att: NO
  04:42:19    99.89 USDC →   83.0334 MEVI  | att: NO
  04:42:45    82.60 USDC →   65.6516 MEVI  | att: NO
  04:43:10    92.78 USDC →   83.2282 MEVI  | att: NO
  04:43:36    65.76 USDC →   60.5774 MEVI  | att: NO
  04:44:01    72.10 USDC →   68.3475 MEVI  | att: NO
  04:44:27    80.70 USDC →   56.5930 MEVI  | att: NO
  04:44:53    98.82 USDC →   80.5798 MEVI  | att: SI  perdita: 2.9915  rimborso: NON ASSICURATO
  04:45:18    54.08 USDC →   50.1521 MEVI  | att: NO
  04:45:44    87.48 USDC →   74.7326 MEVI  | att: NO
  04:46:11    78.12 USDC →   68.9162 MEVI  | att: NO
  04:46:36    69.23 USDC →   50.0478 MEVI  | att: NO
  04:47:02    72.11 USDC →   56.9451 MEVI  | att: NO
  04:47:27    83.38 USDC →   67.9516 MEVI  | att: NO
  04:47:53    64.41 USDC →   39.1737 MEVI  | att: NO
  04:48:19    71.63 USDC →   67.8949 MEVI  | att: SI  perdita: 2.7234  rimborso: NON ASSICURATO
  04:48:44    66.64 USDC →   65.7635 MEVI  | att: NO
  04:49:10    69.09 USDC →   68.1483 MEVI  | att: NO
  04:49:35    71.93 USDC →   51.6557 MEVI  | att: NO
  04:50:01    75.83 USDC →   62.9880 MEVI  | att: NO
  04:50:26    54.27 USDC →   48.0101 MEVI  | att: NO
  04:50:52    88.43 USDC →   85.1185 MEVI  | att: NO
  04:51:17    67.97 USDC →   67.0584 MEVI  | att: NO
  04:51:43    63.34 USDC →   62.5476 MEVI  | att: NO
  04:52:07    55.08 USDC →   39.0935 MEVI  | att: NO
  04:52:32    88.90 USDC →   72.1738 MEVI  | att: NO
  04:52:58    67.01 USDC →   63.9778 MEVI  | att: NO
  04:53:23    68.98 USDC →   66.2296 MEVI  | att: NO
  04:53:49    95.22 USDC →   89.8450 MEVI  | att: SI  perdita: 3.5955  rimborso: NON ASSICURATO
  04:54:14    61.02 USDC →   42.5162 MEVI  | att: NO
  04:54:40    69.25 USDC →   51.2062 MEVI  | att: NO
  04:55:06    96.87 USDC →   82.3162 MEVI  | att: NO
  04:55:31    90.29 USDC →   82.2481 MEVI  | att: NO
  04:55:55    93.63 USDC →   89.2667 MEVI  | att: NO
  04:56:21    51.51 USDC →   34.9454 MEVI  | att: NO
  04:56:46    94.67 USDC →   71.9039 MEVI  | att: NO
  04:57:09    77.57 USDC →   60.1934 MEVI  | att: NO
  04:57:35    62.74 USDC →   53.1976 MEVI  | att: NO
  04:58:00    88.46 USDC →   82.9618 MEVI  | att: NO
  04:58:24    70.93 USDC →   69.9379 MEVI  | att: NO
  04:58:49    50.14 USDC →   37.2355 MEVI  | att: NO
  04:59:15    60.64 USDC →   46.9675 MEVI  | att: NO
  04:59:40    62.87 USDC →   54.3211 MEVI  | att: NO
  05:00:06    78.23 USDC →   70.9318 MEVI  | att: NO
  05:00:31    88.62 USDC →   87.0767 MEVI  | att: NO
  05:00:56    99.62 USDC →   74.3243 MEVI  | att: NO
  05:01:21    75.44 USDC →   55.9280 MEVI  | att: NO
  05:01:46    55.64 USDC →   44.2692 MEVI  | att: NO
  05:02:12    81.52 USDC →   74.1810 MEVI  | att: NO
  05:02:36    63.21 USDC →   62.4209 MEVI  | att: NO
  05:03:01    62.78 USDC →   62.0015 MEVI  | att: NO
  05:03:28    83.95 USDC →   60.5743 MEVI  | att: NO
  05:03:54    92.76 USDC →   69.1497 MEVI  | att: NO
  05:04:19    84.00 USDC →   64.3994 MEVI  | att: NO
  05:04:45    64.83 USDC →   52.7560 MEVI  | att: NO
  05:05:11    51.81 USDC →   46.2140 MEVI  | att: SI  perdita: 1.7966  rimborso: NON ASSICURATO
  05:05:36    96.62 USDC →   94.7883 MEVI  | att: NO
  05:06:02    69.32 USDC →   51.5821 MEVI  | att: NO
  05:06:27    83.21 USDC →   60.9799 MEVI  | att: NO
  05:06:52    65.37 USDC →   57.4426 MEVI  | att: NO
  05:07:18    99.13 USDC →   89.2167 MEVI  | att: NO
  05:07:43    93.67 USDC →   91.9475 MEVI  | att: NO
  05:08:08    92.62 USDC →   68.7773 MEVI  | att: NO
  05:08:34    84.66 USDC →   65.5387 MEVI  | att: NO
  05:09:01    77.24 USDC →   61.9431 MEVI  | att: NO
  05:09:26    75.46 USDC →   67.4367 MEVI  | att: NO
  05:09:52    89.48 USDC →   85.8335 MEVI  | att: NO
  05:10:18    76.81 USDC →   73.5917 MEVI  | att: NO
  05:10:44    88.39 USDC →   65.5885 MEVI  | att: NO
  05:11:09    74.17 USDC →   60.1388 MEVI  | att: NO
  05:11:35    80.49 USDC →   65.1443 MEVI  | att: NO
  05:12:00    51.70 USDC →   46.4960 MEVI  | att: NO
  05:12:24    81.57 USDC →   73.8494 MEVI  | att: NO
  05:12:49    50.37 USDC →   48.7908 MEVI  | att: NO
  05:13:15    77.91 USDC →   58.4002 MEVI  | att: NO
  05:13:40    96.03 USDC →   75.1216 MEVI  | att: NO
  05:14:05    86.27 USDC →   75.1954 MEVI  | att: NO
  05:14:31    58.41 USDC →   52.8628 MEVI  | att: NO
  05:14:56    89.47 USDC →   84.1388 MEVI  | att: NO
  05:15:21    86.87 USDC →   85.3865 MEVI  | att: NO
  05:15:47    75.85 USDC →   55.8250 MEVI  | att: NO
  05:16:12    99.97 USDC →   78.5336 MEVI  | att: NO
  05:18:20    54.30 USDC →   47.5154 MEVI  | att: NO
  05:19:21    62.10 USDC →   44.5200 MEVI  | att: NO
  05:19:46    92.06 USDC →   55.2493 MEVI  | att: NO
  05:20:11    96.97 USDC →   90.1912 MEVI  | att: NO
  05:20:37    77.95 USDC →   71.4168 MEVI  | att: NO
  05:21:02    54.46 USDC →   49.5139 MEVI  | att: NO
  05:21:28    55.39 USDC →   51.3687 MEVI  | att: NO
  05:21:53    96.84 USDC →   64.5105 MEVI  | att: NO
  05:22:35    66.01 USDC →   63.6683 MEVI  | att: NO
  05:23:01    51.05 USDC →   50.5340 MEVI  | att: NO
  05:23:26    66.56 USDC →   49.0421 MEVI  | att: SI  perdita: 1.7283  rimborso: NON ASSICURATO
  05:23:52    83.88 USDC →   63.8043 MEVI  | att: SI  perdita: 2.2856  rimborso: NON ASSICURATO
  05:24:17    92.85 USDC →   74.3890 MEVI  | att: NO
  05:24:42    97.09 USDC →   82.7123 MEVI  | att: NO
  05:25:08    58.48 USDC →   57.8039 MEVI  | att: NO
  05:25:32    65.69 USDC →   61.9179 MEVI  | att: NO
  05:25:57    50.36 USDC →   37.2118 MEVI  | att: NO
  05:26:23    58.32 USDC →   45.8537 MEVI  | att: NO
  05:26:46    68.63 USDC →   51.0813 MEVI  | att: NO
  05:27:11    93.98 USDC →   74.8902 MEVI  | att: NO
  05:27:37    68.15 USDC →   65.7086 MEVI  | att: NO
  05:28:04    73.78 USDC →   72.7071 MEVI  | att: NO
  05:28:30    59.64 USDC →   44.1662 MEVI  | att: NO
  05:28:55    90.45 USDC →   67.1462 MEVI  | att: NO
  05:29:21    70.70 USDC →   56.1756 MEVI  | att: NO
  05:29:45    64.44 USDC →   50.9370 MEVI  | att: NO
  05:30:11    88.38 USDC →   80.9225 MEVI  | att: NO
  05:30:37    97.71 USDC →   67.9258 MEVI  | att: SI  perdita: 2.3234  rimborso: NON ASSICURATO
  05:31:02    58.60 USDC →   44.4851 MEVI  | att: NO
  05:31:28    51.09 USDC →   29.0756 MEVI  | att: NO
  05:31:53    94.57 USDC →   73.1173 MEVI  | att: NO
  05:32:19    72.82 USDC →   63.4487 MEVI  | att: NO
  05:32:45    82.50 USDC →   72.4593 MEVI  | att: SI  perdita: 6.0883  rimborso: NON ASSICURATO
  05:33:08    82.97 USDC →   78.1693 MEVI  | att: NO
  05:33:32    99.70 USDC →   75.0120 MEVI  | att: NO
  05:34:14    53.88 USDC →   45.9998 MEVI  | att: NO
  05:34:40    63.54 USDC →   43.0438 MEVI  | att: NO
  05:35:05    71.19 USDC →   55.0199 MEVI  | att: NO
  05:35:31    99.00 USDC →   81.5298 MEVI  | att: NO
  05:35:56    71.63 USDC →   64.6808 MEVI  | att: NO
  05:36:22    71.67 USDC →   70.6572 MEVI  | att: NO
  05:36:47    61.82 USDC →   61.0650 MEVI  | att: NO
  05:37:13    56.66 USDC →   38.8437 MEVI  | att: NO
  05:37:38    97.71 USDC →   74.4742 MEVI  | att: SI  perdita: 2.6706  rimborso: NON ASSICURATO
  05:38:04    62.78 USDC →   52.4323 MEVI  | att: NO
  05:38:28    89.65 USDC →   82.4510 MEVI  | att: SI  perdita: 5.6198  rimborso: NON ASSICURATO
  05:38:53    68.64 USDC →   62.5573 MEVI  | att: SI  perdita: 5.1532  rimborso: NON ASSICURATO
  05:39:19    94.30 USDC →   92.5544 MEVI  | att: NO
  05:39:46    82.26 USDC →   52.5662 MEVI  | att: SI  perdita: 1.7221  rimborso: NON ASSICURATO
  05:40:11    51.15 USDC →   41.4982 MEVI  | att: NO
  05:40:36    53.53 USDC →   34.9484 MEVI  | att: NO
  05:41:02    85.89 USDC →   75.4751 MEVI  | att: NO
  05:41:28    63.75 USDC →   60.5180 MEVI  | att: NO
  05:41:53    84.46 USDC →   83.0570 MEVI  | att: NO
  05:42:18    98.67 USDC →   71.9847 MEVI  | att: NO
  05:42:42    53.12 USDC →   41.9068 MEVI  | att: NO
  05:43:07    72.55 USDC →   57.3688 MEVI  | att: NO
  05:43:31    72.23 USDC →   59.1347 MEVI  | att: NO
  05:43:55    64.94 USDC →   60.6000 MEVI  | att: NO
  05:44:21    91.62 USDC →   65.0369 MEVI  | att: NO
  05:44:47    54.65 USDC →   29.7703 MEVI  | att: NO
  05:45:12    98.36 USDC →   82.7414 MEVI  | att: NO
  05:45:39    75.33 USDC →   64.0399 MEVI  | att: NO
  05:46:04    90.96 USDC →   83.4007 MEVI  | att: NO
  05:46:27    57.40 USDC →   58.2989 MEVI  | att: NO
  05:46:53    75.49 USDC →   57.8296 MEVI  | att: NO
  05:47:19    73.57 USDC →   57.6182 MEVI  | att: NO
  05:47:44    83.34 USDC →   65.4392 MEVI  | att: SI  perdita: 2.3827  rimborso: NON ASSICURATO
  05:48:10    70.04 USDC →   67.5073 MEVI  | att: NO
  05:48:35    74.78 USDC →   71.8668 MEVI  | att: NO
  05:49:01    60.61 USDC →   59.8841 MEVI  | att: NO
  05:49:24    66.90 USDC →   46.1606 MEVI  | att: NO
  05:49:49    62.59 USDC →   46.9269 MEVI  | att: NO
  05:50:14    65.19 USDC →   50.4076 MEVI  | att: NO
  05:50:40    78.89 USDC →   71.9212 MEVI  | att: NO
  05:51:06    64.40 USDC →   57.9354 MEVI  | att: NO
  05:51:31    70.72 USDC →   50.8637 MEVI  | att: NO
  05:51:57    96.30 USDC →   74.9706 MEVI  | att: NO
  05:52:23    66.54 USDC →   55.9510 MEVI  | att: NO
  05:52:47    54.01 USDC →   45.8751 MEVI  | att: SI  perdita: 1.7391  rimborso: NON ASSICURATO
  05:53:10    54.36 USDC →   50.3636 MEVI  | att: NO
  05:53:34    93.89 USDC →   92.1594 MEVI  | att: NO
  05:53:59    90.19 USDC →   67.3511 MEVI  | att: NO
  05:54:24    98.24 USDC →   76.4511 MEVI  | att: NO
  05:54:50    88.59 USDC →   73.2757 MEVI  | att: NO
  05:55:15    80.19 USDC →   75.5258 MEVI  | att: NO
  05:55:41    80.42 USDC →   76.0972 MEVI  | att: NO
  05:56:06    54.98 USDC →   38.5585 MEVI  | att: NO
  05:56:49    50.72 USDC →   50.2107 MEVI  | att: NO
  05:57:14    61.09 USDC →   60.3526 MEVI  | att: NO
  05:57:40    83.01 USDC →   57.4720 MEVI  | att: NO
  05:58:05    56.57 USDC →   44.6116 MEVI  | att: NO
  05:58:31    70.18 USDC →   55.2504 MEVI  | att: NO
  05:58:56    65.75 USDC →   54.1790 MEVI  | att: NO
  05:59:22    86.71 USDC →   80.1364 MEVI  | att: NO
  05:59:47    90.77 USDC →   83.5874 MEVI  | att: NO
  06:00:13    88.87 USDC →   60.6303 MEVI  | att: NO
  06:00:37    80.12 USDC →   60.2258 MEVI  | att: SI  perdita: 2.1443  rimborso: NON ASSICURATO
  06:01:03    60.10 USDC →   49.5318 MEVI  | att: NO
  06:01:28    93.37 USDC →   75.5483 MEVI  | att: NO
  06:01:54    50.94 USDC →   46.1055 MEVI  | att: NO
  06:02:20    77.53 USDC →   53.7688 MEVI  | att: NO
  06:02:47    90.69 USDC →   64.5065 MEVI  | att: SI  perdita: 3.4970  rimborso: NON ASSICURATO
  06:03:12    86.80 USDC →   73.7429 MEVI  | att: NO
  06:03:37    93.10 USDC →   76.0694 MEVI  | att: NO
  06:04:02    55.56 USDC →   48.0179 MEVI  | att: NO
  06:04:28    50.01 USDC →   42.1788 MEVI  | att: SI  perdita: 1.5932  rimborso: NON ASSICURATO
  06:04:53    95.78 USDC →   93.9797 MEVI  | att: NO
  06:05:19    61.94 USDC →   42.7988 MEVI  | att: NO
  06:05:44    63.17 USDC →   54.0653 MEVI  | att: NO
  06:06:10    77.81 USDC →   67.6475 MEVI  | att: NO
  06:06:35    95.93 USDC →   86.3559 MEVI  | att: NO
  06:07:01    56.28 USDC →   53.5576 MEVI  | att: NO
  06:07:26    63.25 USDC →   44.6935 MEVI  | att: NO
  06:07:52    89.49 USDC →   68.2140 MEVI  | att: NO
  06:08:19    95.86 USDC →   80.9045 MEVI  | att: NO
  06:08:45    71.76 USDC →   63.7307 MEVI  | att: NO
  06:09:08    58.20 USDC →   53.5119 MEVI  | att: NO
  06:09:32    83.14 USDC →   81.7802 MEVI  | att: NO
  06:09:58    51.89 USDC →   35.4778 MEVI  | att: SI  perdita: 2.7770  rimborso: NON ASSICURATO
  06:10:23    61.38 USDC →   48.7087 MEVI  | att: NO
  06:10:47    89.04 USDC →   72.5020 MEVI  | att: SI  perdita: 2.6896  rimborso: NON ASSICURATO
  06:11:13    89.81 USDC →   88.2253 MEVI  | att: NO
  06:11:38    52.93 USDC →   52.3756 MEVI  | att: NO
  06:12:04    59.26 USDC →   41.2968 MEVI  | att: NO
  06:12:29    94.96 USDC →   76.0685 MEVI  | att: NO
  06:12:55    69.96 USDC →   57.4081 MEVI  | att: SI  perdita: 2.1381  rimborso: NON ASSICURATO
  06:13:20    75.49 USDC →   72.7021 MEVI  | att: NO
  06:13:46    55.36 USDC →   54.7538 MEVI  | att: NO
  06:14:13    57.44 USDC →   54.4084 MEVI  | att: NO
  06:14:39    56.69 USDC →   40.2637 MEVI  | att: NO
  06:15:04    97.35 USDC →   79.7931 MEVI  | att: NO
  06:15:29    58.23 USDC →   48.9960 MEVI  | att: NO
  06:15:55    90.92 USDC →   77.5272 MEVI  | att: SI  perdita: 4.6969  rimborso: NON ASSICURATO
  06:16:18    55.75 USDC →   52.9654 MEVI  | att: NO
  06:16:43    59.78 USDC →   43.3579 MEVI  | att: NO
  06:17:09    72.82 USDC →   40.8883 MEVI  | att: NO
  06:17:33    56.54 USDC →   50.6748 MEVI  | att: NO
  06:17:58    72.66 USDC →   61.3065 MEVI  | att: NO
  06:18:24    86.38 USDC →   80.8115 MEVI  | att: NO
  06:18:49    86.72 USDC →   62.1666 MEVI  | att: NO
  06:19:14    51.21 USDC →   37.2598 MEVI  | att: NO
  06:19:40    90.51 USDC →   67.1487 MEVI  | att: NO
  06:20:06    63.01 USDC →   52.7999 MEVI  | att: NO
  06:20:30    89.73 USDC →   80.4051 MEVI  | att: NO
  06:20:56    86.20 USDC →   82.9608 MEVI  | att: NO
  06:21:22    79.47 USDC →   57.5088 MEVI  | att: NO
  06:21:45    62.73 USDC →   47.8807 MEVI  | att: NO
  06:22:10    81.12 USDC →   62.9554 MEVI  | att: NO
  06:22:34    53.81 USDC →   50.1976 MEVI  | att: NO
  06:22:59    53.73 USDC →   53.1588 MEVI  | att: NO
  06:23:25    65.22 USDC →   46.8159 MEVI  | att: SI  perdita: 1.6279  rimborso: NON ASSICURATO
  06:23:50    67.91 USDC →   50.6837 MEVI  | att: NO
  06:24:16    75.72 USDC →   57.5668 MEVI  | att: NO
  06:24:42    58.91 USDC →   43.8107 MEVI  | att: NO
  06:25:07    69.79 USDC →   62.3795 MEVI  | att: NO
  06:25:33    88.85 USDC →   80.5780 MEVI  | att: SI  perdita: 3.1595  rimborso: NON ASSICURATO
  06:25:58    96.58 USDC →   62.1515 MEVI  | att: SI  perdita: 2.0434  rimborso: NON ASSICURATO
  06:26:25    56.51 USDC →   41.3363 MEVI  | att: NO
  06:26:48    97.44 USDC →   74.0912 MEVI  | att: NO
  06:27:13    51.88 USDC →   41.3618 MEVI  | att: NO
  06:27:39    54.92 USDC →   53.1943 MEVI  | att: NO
  06:28:04    51.64 USDC →   36.0491 MEVI  | att: NO
  06:28:30    51.52 USDC →   27.4042 MEVI  | att: NO
  06:28:55    73.22 USDC →   30.8312 MEVI  | att: NO
  06:29:21    67.89 USDC →   22.8446 MEVI  | att: NO
  06:29:47    59.50 USDC →   16.8270 MEVI  | att: NO
  06:30:12    61.02 USDC →   14.5486 MEVI  | att: NO
  06:30:37    55.08 USDC →   10.9642 MEVI  | att: NO
  06:31:03    60.05 USDC →   10.0030 MEVI  | att: SI  perdita: 0.1653  rimborso: NON ASSICURATO
  06:31:28    65.76 USDC →    9.5277 MEVI  | att: NO
  06:31:54    58.33 USDC →    7.3737 MEVI  | att: SI  perdita: 0.1060  rimborso: NON ASSICURATO
  06:32:20    74.68 USDC →    8.5216 MEVI  | att: NO
  06:32:47    78.78 USDC →    7.8940 MEVI  | att: NO
  06:33:12    51.94 USDC →    4.6537 MEVI  | att: NO
  06:33:35    73.44 USDC →    5.9219 MEVI  | att: NO
  06:34:01    82.01 USDC →    6.0104 MEVI  | att: NO
  06:34:26    99.01 USDC →    6.6537 MEVI  | att: NO
  06:34:51    72.29 USDC →    4.4501 MEVI  | att: NO
  06:35:17    50.84 USDC →    2.8463 MEVI  | att: NO
  06:35:42    87.50 USDC →    4.4863 MEVI  | att: NO
  06:36:08    78.33 USDC →    3.7017 MEVI  | att: NO
  06:36:34    51.75 USDC →    2.2490 MEVI  | att: NO
  06:36:59    86.88 USDC →    3.5122 MEVI  | att: NO
  06:37:23    81.49 USDC →    3.0962 MEVI  | att: NO
  06:37:48    78.55 USDC →    2.7858 MEVI  | att: NO
  06:38:16    76.45 USDC →    2.5090 MEVI  | att: NO
  06:38:39    52.24 USDC →    1.6359 MEVI  | att: NO
  06:39:05    63.16 USDC →    1.8593 MEVI  | att: NO
  06:39:30    95.81 USDC →    2.6509 MEVI  | att: NO
